period,trade_value_usd,origin,destin,period_date
201403,121,Madagascar,Rep. of Moldova,2014-03-01
201403,121,Madagascar,Rep. of Moldova,2014-03-01
201403,469,Germany,Chile,2014-03-01
201403,469,Germany,Chile,2014-03-01
201403,413,Austria,Portugal,2014-03-01
201403,22829,France,Portugal,2014-03-01
201403,3948,Germany,Portugal,2014-03-01
201403,169,Madagascar,Portugal,2014-03-01
201403,3660,Spain,Portugal,2014-03-01
201403,2865,United Kingdom,Portugal,2014-03-01
201403,413,Austria,Portugal,2014-03-01
201403,22829,France,Portugal,2014-03-01
201403,3948,Germany,Portugal,2014-03-01
201403,169,Madagascar,Portugal,2014-03-01
201403,3598,Spain,Portugal,2014-03-01
201403,586,United Kingdom,Portugal,2014-03-01
201403,62,Spain,Portugal,2014-03-01
201403,2279,United Kingdom,Portugal,2014-03-01
201404,259,Australia,Singapore,2014-04-01
201404,24694,France,Singapore,2014-04-01
201404,160,French Polynesia,Singapore,2014-04-01
201404,42,Germany,Singapore,2014-04-01
201404,1746,Indonesia,Singapore,2014-04-01
201404,11,Japan,Singapore,2014-04-01
201404,5219,Madagascar,Singapore,2014-04-01
201404,4542,Malaysia,Singapore,2014-04-01
201404,20513,United States of America,Singapore,2014-04-01
201404,259,Australia,Singapore,2014-04-01
201404,24108,France,Singapore,2014-04-01
201404,160,French Polynesia,Singapore,2014-04-01
201404,41,Germany,Singapore,2014-04-01
201404,5219,Madagascar,Singapore,2014-04-01
201404,174,United States of America,Singapore,2014-04-01
201404,586,France,Singapore,2014-04-01
201404,2,Germany,Singapore,2014-04-01
201404,1746,Indonesia,Singapore,2014-04-01
201404,11,Japan,Singapore,2014-04-01
201404,4542,Malaysia,Singapore,2014-04-01
201404,20339,United States of America,Singapore,2014-04-01
201404,2420,Thailand,Iceland,2014-04-01
201404,270,China,Iceland,2014-04-01
201404,1086,Madagascar,Iceland,2014-04-01
201404,2420,Thailand,Iceland,2014-04-01
201404,178,United States of America,Iceland,2014-04-01
201404,1029,Madagascar,Iceland,2014-04-01
201404,178,United States of America,Iceland,2014-04-01
201404,270,China,Iceland,2014-04-01
201404,57,Madagascar,Iceland,2014-04-01
201404,1572,France,South Africa,2014-04-01
201404,6,"China, Hong Kong SAR",South Africa,2014-04-01
201404,94700,Madagascar,South Africa,2014-04-01
201404,204,United States of America,South Africa,2014-04-01
201404,6,"China, Hong Kong SAR",South Africa,2014-04-01
201404,94700,Madagascar,South Africa,2014-04-01
201404,204,United States of America,South Africa,2014-04-01
201404,1572,France,South Africa,2014-04-01
201403,3351,Australia,United Kingdom,2014-03-01
201403,4129,Turkey,United Kingdom,2014-03-01
201403,765,Belgium,United Kingdom,2014-03-01
201403,2934,China,United Kingdom,2014-03-01
201403,278688,France,United Kingdom,2014-03-01
201403,28737,Germany,United Kingdom,2014-03-01
201403,32587,Uganda,United Kingdom,2014-03-01
201403,9725,United States of America,United Kingdom,2014-03-01
201403,7461,France,United Kingdom,2014-03-01
201403,5906,Germany,United Kingdom,2014-03-01
201403,186,Italy,United Kingdom,2014-03-01
201403,826,Lithuania,United Kingdom,2014-03-01
201403,14687,Madagascar,United Kingdom,2014-03-01
201403,51196,Netherlands,United Kingdom,2014-03-01
201403,454,Poland,United Kingdom,2014-03-01
201403,4651,Uganda,United Kingdom,2014-03-01
201403,2299,United States of America,United Kingdom,2014-03-01
201403,8274,Ireland,United Kingdom,2014-03-01
201403,186,Italy,United Kingdom,2014-03-01
201403,21898,Jamaica,United Kingdom,2014-03-01
201403,826,Lithuania,United Kingdom,2014-03-01
201403,17372,Madagascar,United Kingdom,2014-03-01
201403,68926,Netherlands,United Kingdom,2014-03-01
201403,846,Poland,United Kingdom,2014-03-01
201403,49470,Spain,United Kingdom,2014-03-01
201403,4129,Turkey,United Kingdom,2014-03-01
201403,37239,Uganda,United Kingdom,2014-03-01
201403,12024,United States of America,United Kingdom,2014-03-01
201403,3351,Australia,United Kingdom,2014-03-01
201403,765,Belgium,United Kingdom,2014-03-01
201403,2934,China,United Kingdom,2014-03-01
201403,271227,France,United Kingdom,2014-03-01
201403,22831,Germany,United Kingdom,2014-03-01
201403,8274,Ireland,United Kingdom,2014-03-01
201403,21898,Jamaica,United Kingdom,2014-03-01
201403,2685,Madagascar,United Kingdom,2014-03-01
201403,17731,Netherlands,United Kingdom,2014-03-01
201403,392,Poland,United Kingdom,2014-03-01
201403,49470,Spain,United Kingdom,2014-03-01
201404,7492,Germany,Cyprus,2014-04-01
201404,731,Greece,Cyprus,2014-04-01
201404,7492,Germany,Cyprus,2014-04-01
201404,731,Greece,Cyprus,2014-04-01
201404,1166,France,Madagascar,2014-04-01
201404,1166,France,Madagascar,2014-04-01
201403,28210,Madagascar,Australia,2014-03-01
201403,2799,Vanuatu,Australia,2014-03-01
201403,4288,New Zealand,Australia,2014-03-01
201403,119665,Papua New Guinea,Australia,2014-03-01
201403,4667,United States of America,Australia,2014-03-01
201403,279469,Comoros,Australia,2014-03-01
201403,1401,Fiji,Australia,2014-03-01
201403,22153,Madagascar,Australia,2014-03-01
201403,4288,New Zealand,Australia,2014-03-01
201404,174476,French Polynesia,Japan,2014-04-01
201404,1080173,Madagascar,Japan,2014-04-01
201404,6981,Papua New Guinea,Japan,2014-04-01
201404,13192,United States of America,Japan,2014-04-01
201404,174476,French Polynesia,Japan,2014-04-01
201404,1036318,Madagascar,Japan,2014-04-01
201404,6981,Papua New Guinea,Japan,2014-04-01
201404,13192,United States of America,Japan,2014-04-01
201404,43856,Madagascar,Japan,2014-04-01
201403,119665,Papua New Guinea,Australia,2014-03-01
201403,4509,French Polynesia,Australia,2014-03-01
201403,6057,Madagascar,Australia,2014-03-01
201403,2799,Vanuatu,Australia,2014-03-01
201403,4667,United States of America,Australia,2014-03-01
201403,279469,Comoros,Australia,2014-03-01
201403,1401,Fiji,Australia,2014-03-01
201403,4509,French Polynesia,Australia,2014-03-01
201403,832,United Kingdom,Barbados,2014-03-01
201403,593,United States of America,Barbados,2014-03-01
201403,832,United Kingdom,Barbados,2014-03-01
201403,593,United States of America,Barbados,2014-03-01
201403,347,Germany,Bosnia Herzegovina,2014-03-01
201403,47,Madagascar,Bosnia Herzegovina,2014-03-01
201403,192,Germany,Bosnia Herzegovina,2014-03-01
201403,47,Madagascar,Bosnia Herzegovina,2014-03-01
201403,155,Germany,Bosnia Herzegovina,2014-03-01
201404,2322,Lithuania,Latvia,2014-04-01
201404,4980,France,Latvia,2014-04-01
201404,2322,Lithuania,Latvia,2014-04-01
201404,4980,France,Latvia,2014-04-01
201404,258,Germany,Latvia,2014-04-01
201404,24,United States of America,El Salvador,2014-04-01
201404,24,United States of America,El Salvador,2014-04-01
201403,8234,Madagascar,Czech Rep.,2014-03-01
201404,1546,Australia,New Zealand,2014-04-01
201404,3905,Indonesia,New Zealand,2014-04-01
201404,3780,Malaysia,New Zealand,2014-04-01
201404,914,Vanuatu,New Zealand,2014-04-01
201404,7097,Papua New Guinea,New Zealand,2014-04-01
201404,1121,Australia,New Zealand,2014-04-01
201404,391,Vanuatu,New Zealand,2014-04-01
201404,7097,Papua New Guinea,New Zealand,2014-04-01
201404,425,Australia,New Zealand,2014-04-01
201404,3905,Indonesia,New Zealand,2014-04-01
201404,3780,Malaysia,New Zealand,2014-04-01
201404,522,Vanuatu,New Zealand,2014-04-01
201403,2724,South Africa,Czech Rep.,2014-03-01
201403,56649,Germany,Czech Rep.,2014-03-01
201403,8234,Madagascar,Czech Rep.,2014-03-01
201403,238,Netherlands,Czech Rep.,2014-03-01
201403,2724,South Africa,Czech Rep.,2014-03-01
201403,50742,France,Czech Rep.,2014-03-01
201403,51185,Germany,Czech Rep.,2014-03-01
201403,238,Netherlands,Czech Rep.,2014-03-01
201403,5464,Germany,Czech Rep.,2014-03-01
201403,37,Denmark,Latvia,2014-03-01
201403,205,Germany,Latvia,2014-03-01
201403,37,Denmark,Latvia,2014-03-01
201403,46,Germany,Latvia,2014-03-01
201403,159,Germany,Latvia,2014-03-01
201404,8216,Austria,Croatia,2014-04-01
201404,238,Germany,Croatia,2014-04-01
201404,381,Italy,Croatia,2014-04-01
201404,146,Netherlands,Croatia,2014-04-01
201404,8216,Austria,Croatia,2014-04-01
201404,238,Germany,Croatia,2014-04-01
201404,381,Italy,Croatia,2014-04-01
201404,146,Netherlands,Croatia,2014-04-01
201403,1646,Belgium,Luxembourg,2014-03-01
201403,54,Denmark,Luxembourg,2014-03-01
201403,6831,France,Luxembourg,2014-03-01
201403,1569,Germany,Luxembourg,2014-03-01
201403,2915,Madagascar,Luxembourg,2014-03-01
201403,488,Belgium,Luxembourg,2014-03-01
201403,65,Denmark,Luxembourg,2014-03-01
201403,82,France,Luxembourg,2014-03-01
201403,2134,Belgium,Luxembourg,2014-03-01
201403,119,Denmark,Luxembourg,2014-03-01
201403,6912,France,Luxembourg,2014-03-01
201403,1569,Germany,Luxembourg,2014-03-01
201403,2915,Madagascar,Luxembourg,2014-03-01
201404,2546,Comoros,Finland,2014-04-01
201404,1844,Denmark,Finland,2014-04-01
201404,18708,Germany,Finland,2014-04-01
201404,12606,Madagascar,Finland,2014-04-01
201404,3137,Peru,Finland,2014-04-01
201404,791,United Kingdom,Finland,2014-04-01
201404,18708,Germany,Finland,2014-04-01
201404,2387,Madagascar,Finland,2014-04-01
201404,6049,Austria,Finland,2014-04-01
201404,1736,Sweden,Finland,2014-04-01
201404,791,United Kingdom,Finland,2014-04-01
201404,10219,Madagascar,Finland,2014-04-01
201404,3137,Peru,Finland,2014-04-01
201404,2311,Germany,Czech Rep.,2014-04-01
201404,8723,Madagascar,Czech Rep.,2014-04-01
201404,243,Netherlands,Czech Rep.,2014-04-01
201404,601,India,Czech Rep.,2014-04-01
201404,12,United States of America,Czech Rep.,2014-04-01
201404,1118,France,Czech Rep.,2014-04-01
201404,1244,French Polynesia,Czech Rep.,2014-04-01
201404,2311,Germany,Czech Rep.,2014-04-01
201404,4686,Madagascar,Czech Rep.,2014-04-01
201404,243,Netherlands,Czech Rep.,2014-04-01
201404,601,India,Czech Rep.,2014-04-01
201404,12,United States of America,Czech Rep.,2014-04-01
201404,4037,Madagascar,Czech Rep.,2014-04-01
201404,6049,Austria,Finland,2014-04-01
201404,4989,Sweden,Finland,2014-04-01
201404,3253,Sweden,Finland,2014-04-01
201404,2546,Comoros,Finland,2014-04-01
201404,1844,Denmark,Finland,2014-04-01
201404,1118,France,Czech Rep.,2014-04-01
201404,1244,French Polynesia,Czech Rep.,2014-04-01
201404,290,Austria,Lithuania,2014-04-01
201404,56,Czech Rep.,Lithuania,2014-04-01
201404,74,Denmark,Lithuania,2014-04-01
201404,3028,Estonia,Lithuania,2014-04-01
201404,16364,France,Lithuania,2014-04-01
201404,199,Germany,Lithuania,2014-04-01
201404,223,Latvia,Lithuania,2014-04-01
201404,74,Denmark,Lithuania,2014-04-01
201404,3028,Estonia,Lithuania,2014-04-01
201404,4973,France,Lithuania,2014-04-01
201404,199,Germany,Lithuania,2014-04-01
201404,223,Latvia,Lithuania,2014-04-01
201404,290,Austria,Lithuania,2014-04-01
201404,56,Czech Rep.,Lithuania,2014-04-01
201404,11391,France,Lithuania,2014-04-01
201404,197,Philippines,Montenegro,2014-04-01
201404,197,Philippines,Montenegro,2014-04-01
201404,25,Serbia,Montenegro,2014-04-01
201404,25,Serbia,Montenegro,2014-04-01
201404,1141,France,Slovenia,2014-04-01
201404,22,Germany,Slovenia,2014-04-01
201404,496,Madagascar,Slovenia,2014-04-01
201404,147,Comoros,Slovenia,2014-04-01
201404,498,Costa Rica,Slovenia,2014-04-01
201404,2495,France,Slovenia,2014-04-01
201404,349,Germany,Slovenia,2014-04-01
201404,21,Italy,Slovenia,2014-04-01
201404,1205,Madagascar,Slovenia,2014-04-01
201404,91,India,Slovenia,2014-04-01
201404,1405,United Kingdom,Slovenia,2014-04-01
201404,18,India,Slovenia,2014-04-01
201404,1399,United Kingdom,Slovenia,2014-04-01
201404,147,Comoros,Slovenia,2014-04-01
201404,498,Costa Rica,Slovenia,2014-04-01
201404,1354,France,Slovenia,2014-04-01
201404,327,Germany,Slovenia,2014-04-01
201404,21,Italy,Slovenia,2014-04-01
201404,708,Madagascar,Slovenia,2014-04-01
201404,72,India,Slovenia,2014-04-01
201404,6,United Kingdom,Slovenia,2014-04-01
201403,499,France,Armenia,2014-03-01
201403,1380,China,Armenia,2014-03-01
201403,1380,China,Armenia,2014-03-01
201403,499,France,Armenia,2014-03-01
201403,48212,France,Austria,2014-03-01
201403,82256,Germany,Austria,2014-03-01
201403,885,Netherlands,Austria,2014-03-01
201403,48212,France,Austria,2014-03-01
201403,60679,Germany,Austria,2014-03-01
201403,21576,Germany,Austria,2014-03-01
201403,885,Netherlands,Austria,2014-03-01
201404,4006,France,Malaysia,2014-04-01
201404,7278,Indonesia,Malaysia,2014-04-01
201404,14443,United States of America,Malaysia,2014-04-01
201404,4006,France,Malaysia,2014-04-01
201404,7278,Indonesia,Malaysia,2014-04-01
201404,14443,United States of America,Malaysia,2014-04-01
201403,114323,France,Belgium,2014-03-01
201403,42780,Netherlands,Belgium,2014-03-01
201403,95885,France,Belgium,2014-03-01
201403,36504,Netherlands,Belgium,2014-03-01
201403,18439,France,Belgium,2014-03-01
201403,6275,Netherlands,Belgium,2014-03-01
201404,450,Bulgaria,Rep. of Moldova,2014-04-01
201404,179,Germany,Rep. of Moldova,2014-04-01
201404,320,Madagascar,Rep. of Moldova,2014-04-01
201404,450,Bulgaria,Rep. of Moldova,2014-04-01
201404,179,Germany,Rep. of Moldova,2014-04-01
201404,320,Madagascar,Rep. of Moldova,2014-04-01
201404,306,Austria,Ukraine,2014-04-01
201404,1786,France,Ukraine,2014-04-01
201404,1786,France,Ukraine,2014-04-01
201404,306,Austria,Ukraine,2014-04-01
201404,6749,Australia,United Kingdom,2014-04-01
201404,5637,Belgium,United Kingdom,2014-04-01
201404,155161,France,United Kingdom,2014-04-01
201404,68247,Germany,United Kingdom,2014-04-01
201404,4782,Indonesia,United Kingdom,2014-04-01
201404,271,Italy,United Kingdom,2014-04-01
201404,5699,Madagascar,United Kingdom,2014-04-01
201404,17830,Uganda,United Kingdom,2014-04-01
201404,15540,Jamaica,United Kingdom,2014-04-01
201404,767,Lithuania,United Kingdom,2014-04-01
201404,115695,Madagascar,United Kingdom,2014-04-01
201404,53825,Netherlands,United Kingdom,2014-04-01
201404,164,Poland,United Kingdom,2014-04-01
201404,5604,Spain,United Kingdom,2014-04-01
201404,13263,Turkey,United Kingdom,2014-04-01
201404,26433,Uganda,United Kingdom,2014-04-01
201404,6295,United States of America,United Kingdom,2014-04-01
201404,6749,Australia,United Kingdom,2014-04-01
201404,5637,Belgium,United Kingdom,2014-04-01
201404,151801,France,United Kingdom,2014-04-01
201404,4513,Germany,United Kingdom,2014-04-01
201404,4782,Indonesia,United Kingdom,2014-04-01
201404,206,Italy,United Kingdom,2014-04-01
201404,15540,Jamaica,United Kingdom,2014-04-01
201404,109996,Madagascar,United Kingdom,2014-04-01
201404,53825,Netherlands,United Kingdom,2014-04-01
201404,164,Poland,United Kingdom,2014-04-01
201404,5604,Spain,United Kingdom,2014-04-01
201404,13263,Turkey,United Kingdom,2014-04-01
201404,8603,Uganda,United Kingdom,2014-04-01
201404,6295,United States of America,United Kingdom,2014-04-01
201404,3359,France,United Kingdom,2014-04-01
201404,63734,Germany,United Kingdom,2014-04-01
201404,65,Italy,United Kingdom,2014-04-01
201404,767,Lithuania,United Kingdom,2014-04-01
201403,3373,Austria,Bulgaria,2014-03-01
201403,3138,Greece,Bulgaria,2014-03-01
201403,3373,Austria,Bulgaria,2014-03-01
201403,7436,Madagascar,Bulgaria,2014-03-01
201403,3138,Greece,Bulgaria,2014-03-01
201404,7927,France,Australia,2014-04-01
201404,8457,Indonesia,Australia,2014-04-01
201404,16144,Madagascar,Australia,2014-04-01
201404,10799,New Zealand,Australia,2014-04-01
201404,21742,Papua New Guinea,Australia,2014-04-01
201404,11105,India,Australia,2014-04-01
201404,7927,France,Australia,2014-04-01
201404,16144,Madagascar,Australia,2014-04-01
201404,1255,New Caledonia,Australia,2014-04-01
201404,7776,New Zealand,Australia,2014-04-01
201404,21742,Papua New Guinea,Australia,2014-04-01
201404,8457,Indonesia,Australia,2014-04-01
201404,3024,New Zealand,Australia,2014-04-01
201404,11105,India,Australia,2014-04-01
201404,1255,New Caledonia,Australia,2014-04-01
201404,767,United Kingdom,Barbados,2014-04-01
201404,985,United States of America,Barbados,2014-04-01
201404,767,United Kingdom,Barbados,2014-04-01
201404,985,United States of America,Barbados,2014-04-01
201404,400,Austria,Belarus,2014-04-01
201404,1600,Russian Federation,Belarus,2014-04-01
201404,400,Russian Federation,Belarus,2014-04-01
201404,400,Austria,Belarus,2014-04-01
201404,1200,Russian Federation,Belarus,2014-04-01
201404,5806,Belgium,Luxembourg,2014-04-01
201404,14961,France,Luxembourg,2014-04-01
201404,1821,Germany,Luxembourg,2014-04-01
201404,6731,Madagascar,Luxembourg,2014-04-01
201404,559,Netherlands,Luxembourg,2014-04-01
201404,2091,Belgium,Luxembourg,2014-04-01
201404,12614,France,Luxembourg,2014-04-01
201404,1821,Germany,Luxembourg,2014-04-01
201404,6731,Madagascar,Luxembourg,2014-04-01
201404,559,Netherlands,Luxembourg,2014-04-01
201404,3714,Belgium,Luxembourg,2014-04-01
201404,2347,France,Luxembourg,2014-04-01
201512,28019,France,Austria,2015-12-01
201512,357897,Germany,Austria,2015-12-01
201512,8408,Netherlands,Austria,2015-12-01
201512,7092,France,Austria,2015-12-01
201512,20927,France,Austria,2015-12-01
201512,50273,Germany,Austria,2015-12-01
201512,8408,Netherlands,Austria,2015-12-01
201512,307623,Germany,Austria,2015-12-01
201403,12733,Germany,Italy,2014-03-01
201403,269270,Canada,Germany,2014-03-01
201403,258392,France,Germany,2014-03-01
201403,8072,Netherlands,Germany,2014-03-01
201403,20263,Poland,Germany,2014-03-01
201403,1493,Turkey,Germany,2014-03-01
201403,6552,Uganda,Germany,2014-03-01
201403,118691,France,Germany,2014-03-01
201403,37956,Indonesia,Germany,2014-03-01
201403,3329961,Madagascar,Germany,2014-03-01
201403,8072,Netherlands,Germany,2014-03-01
201403,6552,Uganda,Germany,2014-03-01
201403,3856,Austria,Germany,2014-03-01
201403,269270,Canada,Germany,2014-03-01
201403,139701,France,Germany,2014-03-01
201403,20263,Poland,Germany,2014-03-01
201403,1493,Turkey,Germany,2014-03-01
201509,9288,Australia,United Kingdom,2015-09-01
201509,1279,Belgium,United Kingdom,2015-09-01
201509,170644,France,United Kingdom,2015-09-01
201509,123703,Germany,United Kingdom,2015-09-01
201509,1350,Ireland,United Kingdom,2015-09-01
201509,642,Italy,United Kingdom,2015-09-01
201509,53654,Jamaica,United Kingdom,2015-09-01
201509,1292,Lithuania,United Kingdom,2015-09-01
201509,50134,Madagascar,United Kingdom,2015-09-01
201509,68,Malta,United Kingdom,2015-09-01
201509,10097,Netherlands,United Kingdom,2015-09-01
201509,333,Poland,United Kingdom,2015-09-01
201509,5214,India,United Kingdom,2015-09-01
201509,268414,Spain,United Kingdom,2015-09-01
201509,21196,Turkey,United Kingdom,2015-09-01
201509,79598,Uganda,United Kingdom,2015-09-01
201509,23665,United States of America,United Kingdom,2015-09-01
201509,9288,Australia,United Kingdom,2015-09-01
201509,1279,Belgium,United Kingdom,2015-09-01
201509,138212,France,United Kingdom,2015-09-01
201509,116121,Germany,United Kingdom,2015-09-01
201509,1304,Ireland,United Kingdom,2015-09-01
201404,47019,France,Austria,2014-04-01
201404,347162,Germany,Austria,2014-04-01
201404,23565,France,Austria,2014-04-01
201404,325945,Germany,Austria,2014-04-01
201404,23454,France,Austria,2014-04-01
201404,21217,Germany,Austria,2014-04-01
201403,1602,Austria,Italy,2014-03-01
201403,540,Denmark,Italy,2014-03-01
201403,80274,France,Italy,2014-03-01
201403,1569,Austria,Italy,2014-03-01
201403,540,Denmark,Italy,2014-03-01
201403,249511,Germany,Italy,2014-03-01
201403,7855,Madagascar,Italy,2014-03-01
201403,33,Austria,Italy,2014-03-01
201403,20552,France,Italy,2014-03-01
201403,262244,Germany,Italy,2014-03-01
201403,7855,Madagascar,Italy,2014-03-01
201403,225,Slovakia,Italy,2014-03-01
201403,59722,France,Italy,2014-03-01
201403,225,Slovakia,Italy,2014-03-01
201404,9901,Germany,Serbia,2014-04-01
201404,9901,Germany,Serbia,2014-04-01
201509,590,Italy,United Kingdom,2015-09-01
201509,38795,Jamaica,United Kingdom,2015-09-01
201509,34180,Madagascar,United Kingdom,2015-09-01
201509,68,Malta,United Kingdom,2015-09-01
201509,21,Poland,United Kingdom,2015-09-01
201509,5214,India,United Kingdom,2015-09-01
201509,268414,Spain,United Kingdom,2015-09-01
201509,17094,Turkey,United Kingdom,2015-09-01
201509,70394,Uganda,United Kingdom,2015-09-01
201509,21160,United States of America,United Kingdom,2015-09-01
201509,32432,France,United Kingdom,2015-09-01
201509,7582,Germany,United Kingdom,2015-09-01
201509,46,Ireland,United Kingdom,2015-09-01
201509,52,Italy,United Kingdom,2015-09-01
201509,14859,Jamaica,United Kingdom,2015-09-01
201509,1292,Lithuania,United Kingdom,2015-09-01
201509,15954,Madagascar,United Kingdom,2015-09-01
201509,10097,Netherlands,United Kingdom,2015-09-01
201509,312,Poland,United Kingdom,2015-09-01
201509,4102,Turkey,United Kingdom,2015-09-01
201509,9203,Uganda,United Kingdom,2015-09-01
201509,2505,United States of America,United Kingdom,2015-09-01
201404,541,Greece,TFYR of Macedonia,2014-04-01
201404,541,Greece,TFYR of Macedonia,2014-04-01
201404,108446,France,Belgium,2014-04-01
201404,140451,Madagascar,Belgium,2014-04-01
201404,33345,Netherlands,Belgium,2014-04-01
201404,79825,United States of America,Belgium,2014-04-01
201404,81082,France,Belgium,2014-04-01
201404,42323,Germany,Belgium,2014-04-01
201404,140451,Madagascar,Belgium,2014-04-01
201404,21825,Netherlands,Belgium,2014-04-01
201404,3025,United States of America,Belgium,2014-04-01
201404,27364,France,Belgium,2014-04-01
201404,11520,Netherlands,Belgium,2014-04-01
201404,76800,United States of America,Belgium,2014-04-01
201403,174063,France,Netherlands,2014-03-01
201403,59435,Germany,Netherlands,2014-03-01
201403,864800,Madagascar,Netherlands,2014-03-01
201403,172971,France,Netherlands,2014-03-01
201403,44162,Germany,Netherlands,2014-03-01
201403,864800,Madagascar,Netherlands,2014-03-01
201403,1092,France,Netherlands,2014-03-01
201403,15274,Germany,Netherlands,2014-03-01
201403,3823,New Zealand,Philippines,2014-03-01
201403,3823,New Zealand,Philippines,2014-03-01
201403,4949,Comoros,Poland,2014-03-01
201403,25480,France,Poland,2014-03-01
201403,2692,Indonesia,Poland,2014-03-01
201403,19626,Madagascar,Poland,2014-03-01
201403,25,Morocco,Poland,2014-03-01
201403,53,Turkey,Poland,2014-03-01
201403,626,United Kingdom,Poland,2014-03-01
201403,15151,France,Poland,2014-03-01
201403,82068,Germany,Poland,2014-03-01
201403,2692,Indonesia,Poland,2014-03-01
201403,18984,Madagascar,Poland,2014-03-01
201403,25,Morocco,Poland,2014-03-01
201403,53,Turkey,Poland,2014-03-01
201403,10329,France,Poland,2014-03-01
201403,30569,Germany,Poland,2014-03-01
201403,642,Madagascar,Poland,2014-03-01
201403,626,United Kingdom,Poland,2014-03-01
201403,112637,Germany,Poland,2014-03-01
201403,4949,Comoros,Poland,2014-03-01
201403,366,Spain,Brazil,2014-03-01
201404,503,Poland,Estonia,2014-04-01
201404,56,United Kingdom,Estonia,2014-04-01
201404,58705,Indonesia,Estonia,2014-04-01
201404,1312,Latvia,Estonia,2014-04-01
201404,251,Madagascar,Estonia,2014-04-01
201404,3325,Finland,Estonia,2014-04-01
201404,1372,Germany,Estonia,2014-04-01
201404,1635,Latvia,Estonia,2014-04-01
201404,503,Poland,Estonia,2014-04-01
201404,56,United Kingdom,Estonia,2014-04-01
201403,366,Spain,Brazil,2014-03-01
201404,3325,Finland,Estonia,2014-04-01
201404,1372,Germany,Estonia,2014-04-01
201404,58705,Indonesia,Estonia,2014-04-01
201404,2947,Latvia,Estonia,2014-04-01
201404,251,Madagascar,Estonia,2014-04-01
201404,2500,Austria,Bulgaria,2014-04-01
201404,2500,Austria,Bulgaria,2014-04-01
201403,14467,United States of America,Malaysia,2014-03-01
201403,14467,United States of America,Malaysia,2014-03-01
201403,11,United States of America,El Salvador,2014-03-01
201403,26399,Indonesia,Estonia,2014-03-01
201403,601,Latvia,Estonia,2014-03-01
201403,255,Madagascar,Estonia,2014-03-01
201403,169,United Kingdom,Estonia,2014-03-01
201403,11,United States of America,El Salvador,2014-03-01
201403,26399,Indonesia,Estonia,2014-03-01
201403,601,Latvia,Estonia,2014-03-01
201403,255,Madagascar,Estonia,2014-03-01
201403,169,United Kingdom,Estonia,2014-03-01
201403,2682,Comoros,Iceland,2014-03-01
201403,79,Denmark,Iceland,2014-03-01
201403,2918,Germany,Iceland,2014-03-01
201403,995,Madagascar,Iceland,2014-03-01
201403,457,India,Iceland,2014-03-01
201403,79,Denmark,Iceland,2014-03-01
201403,2057,Germany,Iceland,2014-03-01
201403,995,Madagascar,Iceland,2014-03-01
201403,156,India,Iceland,2014-03-01
201403,2682,Comoros,Iceland,2014-03-01
201403,861,Germany,Iceland,2014-03-01
201403,204,Germany,Georgia,2014-03-01
201403,5,Lebanon,Georgia,2014-03-01
201403,194,Russian Federation,Georgia,2014-03-01
201403,11402,Turkey,Georgia,2014-03-01
201403,204,Germany,Georgia,2014-03-01
201403,5,Lebanon,Georgia,2014-03-01
201403,194,Russian Federation,Georgia,2014-03-01
201403,11402,Turkey,Georgia,2014-03-01
201403,301,India,Iceland,2014-03-01
201403,1351,Austria,Lithuania,2014-03-01
201403,167,Czech Rep.,Lithuania,2014-03-01
201403,3028,Estonia,Lithuania,2014-03-01
201403,176,Latvia,Lithuania,2014-03-01
201403,1059,Austria,Lithuania,2014-03-01
201403,3028,Estonia,Lithuania,2014-03-01
201403,148,Latvia,Lithuania,2014-03-01
201403,292,Austria,Lithuania,2014-03-01
201403,167,Czech Rep.,Lithuania,2014-03-01
201403,28,Latvia,Lithuania,2014-03-01
201403,28,Serbia,Montenegro,2014-03-01
201403,28,Serbia,Montenegro,2014-03-01
201403,4363,Comoros,Norway,2014-03-01
201403,31030,France,Norway,2014-03-01
201403,3042,French Polynesia,Norway,2014-03-01
201403,1011,Fr. South Antarctic Terr.,Norway,2014-03-01
201403,50800,Madagascar,Norway,2014-03-01
201403,2194,India,Norway,2014-03-01
201403,775,Spain,Norway,2014-03-01
201403,3968,Comoros,Norway,2014-03-01
201403,16987,France,Norway,2014-03-01
201403,3042,French Polynesia,Norway,2014-03-01
201403,1011,Fr. South Antarctic Terr.,Norway,2014-03-01
201403,36510,Madagascar,Norway,2014-03-01
201403,2194,India,Norway,2014-03-01
201403,394,Comoros,Norway,2014-03-01
201403,14044,France,Norway,2014-03-01
201403,14290,Madagascar,Norway,2014-03-01
201403,775,Spain,Norway,2014-03-01
201403,74,Austria,Slovenia,2014-03-01
201403,239,Cameroon,Slovenia,2014-03-01
201403,36,Comoros,Slovenia,2014-03-01
201403,498,Costa Rica,Slovenia,2014-03-01
201403,1874,France,Slovenia,2014-03-01
201403,2050,Germany,Slovenia,2014-03-01
201403,605,Madagascar,Slovenia,2014-03-01
201403,98,India,Slovenia,2014-03-01
201403,599,United Kingdom,Slovenia,2014-03-01
201403,36,Comoros,Slovenia,2014-03-01
201403,44,Germany,Slovenia,2014-03-01
201403,496,Madagascar,Slovenia,2014-03-01
201403,576,United Kingdom,Slovenia,2014-03-01
201403,74,Austria,Slovenia,2014-03-01
201403,239,Cameroon,Slovenia,2014-03-01
201403,498,Costa Rica,Slovenia,2014-03-01
201403,1874,France,Slovenia,2014-03-01
