period,trade_value_usd,origin,destin,period_date
201507,38206,Germany,Latvia,2015-07-01
201507,735491,Lithuania,Latvia,2015-07-01
201507,35622,Poland,Latvia,2015-07-01
201507,2091,Estonia,Latvia,2015-07-01
201507,17768,Germany,Latvia,2015-07-01
201507,8005,Lithuania,Latvia,2015-07-01
201507,35,Poland,Latvia,2015-07-01
201507,15472,Estonia,Latvia,2015-07-01
201507,46495,Germany,Latvia,2015-07-01
201507,298824,Lithuania,Latvia,2015-07-01
201507,31362,Poland,Latvia,2015-07-01
201507,989,Sweden,Latvia,2015-07-01
201409,88245,Argentina,Singapore,2014-09-01
201409,2778530,Australia,Singapore,2014-09-01
201409,8,Belarus,Singapore,2014-09-01
201409,21684,China,Singapore,2014-09-01
201409,119077,Denmark,Singapore,2014-09-01
201409,502468,France,Singapore,2014-09-01
201409,417848,Germany,Singapore,2014-09-01
201409,900,"China, Hong Kong SAR",Singapore,2014-09-01
201409,552601,Indonesia,Singapore,2014-09-01
201409,1276,Israel,Singapore,2014-09-01
201409,2875,Italy,Singapore,2014-09-01
201409,4609,Japan,Singapore,2014-09-01
201409,44817,Malaysia,Singapore,2014-09-01
201409,54744,Netherlands,Singapore,2014-09-01
201409,967663,New Zealand,Singapore,2014-09-01
201409,13760,Pakistan,Singapore,2014-09-01
201409,8,Belarus,Singapore,2014-09-01
201409,36936,Denmark,Singapore,2014-09-01
201409,271942,France,Singapore,2014-09-01
201409,277199,Germany,Singapore,2014-09-01
201409,387778,Indonesia,Singapore,2014-09-01
201409,1276,Israel,Singapore,2014-09-01
201409,2849,Japan,Singapore,2014-09-01
201409,2332,Malaysia,Singapore,2014-09-01
201409,2799,Netherlands,Singapore,2014-09-01
201409,297561,New Zealand,Singapore,2014-09-01
201409,13747,Pakistan,Singapore,2014-09-01
201409,689,Philippines,Singapore,2014-09-01
201409,14761,Poland,Singapore,2014-09-01
201409,105633,India,Singapore,2014-09-01
201409,94069,Viet Nam,Singapore,2014-09-01
201409,3138242,Thailand,Singapore,2014-09-01
201409,1931,United Kingdom,Singapore,2014-09-01
201409,67136,United States of America,Singapore,2014-09-01
201409,251225,Uruguay,Singapore,2014-09-01
201409,302,Australia,Singapore,2014-09-01
201409,43,France,Singapore,2014-09-01
201409,539,Germany,Singapore,2014-09-01
201409,14531,Philippines,Singapore,2014-09-01
201409,14761,Poland,Singapore,2014-09-01
201409,2852,Portugal,Singapore,2014-09-01
201409,263430,India,Singapore,2014-09-01
201409,94069,Viet Nam,Singapore,2014-09-01
201409,3201968,Thailand,Singapore,2014-09-01
201409,304428,United Kingdom,Singapore,2014-09-01
201409,185464,United States of America,Singapore,2014-09-01
201409,251225,Uruguay,Singapore,2014-09-01
201409,27369,Australia,Singapore,2014-09-01
201409,13902,France,Singapore,2014-09-01
201409,2019,Germany,Singapore,2014-09-01
201409,132114,Indonesia,Singapore,2014-09-01
201409,27721,Malaysia,Singapore,2014-09-01
201409,17,Netherlands,Singapore,2014-09-01
201409,616167,New Zealand,Singapore,2014-09-01
201409,13,Pakistan,Singapore,2014-09-01
201409,2852,Portugal,Singapore,2014-09-01
201409,63727,Thailand,Singapore,2014-09-01
201409,131,United Kingdom,Singapore,2014-09-01
201409,20451,United States of America,Singapore,2014-09-01
201409,88245,Argentina,Singapore,2014-09-01
201409,2543434,Australia,Singapore,2014-09-01
201409,900,"China, Hong Kong SAR",Singapore,2014-09-01
201409,131,Japan,Singapore,2014-09-01
201409,14579,Malaysia,Singapore,2014-09-01
201409,152396,India,Singapore,2014-09-01
201409,207425,Australia,Singapore,2014-09-01
201409,21684,China,Singapore,2014-09-01
201409,82140,Denmark,Singapore,2014-09-01
201409,216582,France,Singapore,2014-09-01
201409,138091,Germany,Singapore,2014-09-01
201409,32710,Indonesia,Singapore,2014-09-01
201409,2875,Italy,Singapore,2014-09-01
201409,1628,Japan,Singapore,2014-09-01
201409,185,Malaysia,Singapore,2014-09-01
201409,51928,Netherlands,Singapore,2014-09-01
201409,53935,New Zealand,Singapore,2014-09-01
201409,13842,Philippines,Singapore,2014-09-01
201409,5401,India,Singapore,2014-09-01
201409,302365,United Kingdom,Singapore,2014-09-01
201409,97877,United States of America,Singapore,2014-09-01
201507,100,United Kingdom,Luxembourg,2015-07-01
201507,10956,Portugal,Luxembourg,2015-07-01
201507,100,United Kingdom,Luxembourg,2015-07-01
201507,43218,Belgium,Luxembourg,2015-07-01
201507,594,Denmark,Luxembourg,2015-07-01
201507,22065,France,Luxembourg,2015-07-01
201507,12406,Germany,Luxembourg,2015-07-01
201507,77,Netherlands,Luxembourg,2015-07-01
201507,10,Poland,Luxembourg,2015-07-01
201507,535351,Belgium,Luxembourg,2015-07-01
201507,332926,France,Luxembourg,2015-07-01
201507,160356,Germany,Luxembourg,2015-07-01
201507,393,Italy,Luxembourg,2015-07-01
201507,32,Netherlands,Luxembourg,2015-07-01
201507,10956,Portugal,Luxembourg,2015-07-01
201507,32212,Belgium,Luxembourg,2015-07-01
201507,2152,France,Luxembourg,2015-07-01
201507,24336,Germany,Luxembourg,2015-07-01
201507,898300,Belgium,Luxembourg,2015-07-01
201507,32690,Czech Rep.,Luxembourg,2015-07-01
201507,197579,France,Luxembourg,2015-07-01
201507,47734,Germany,Luxembourg,2015-07-01
201507,875,Italy,Luxembourg,2015-07-01
201507,1509081,Belgium,Luxembourg,2015-07-01
201507,32690,Czech Rep.,Luxembourg,2015-07-01
201507,594,Denmark,Luxembourg,2015-07-01
201507,554723,France,Luxembourg,2015-07-01
201507,244832,Germany,Luxembourg,2015-07-01
201507,1268,Italy,Luxembourg,2015-07-01
201507,109,Netherlands,Luxembourg,2015-07-01
201507,10,Poland,Luxembourg,2015-07-01
201507,2025,Malaysia,New Zealand,2015-07-01
201507,122305,Australia,New Zealand,2015-07-01
201507,253091,Australia,New Zealand,2015-07-01
201507,2025,Malaysia,New Zealand,2015-07-01
201507,15364,Australia,New Zealand,2015-07-01
201507,115422,Australia,New Zealand,2015-07-01
201409,3701,Italy,Mauritius,2014-09-01
201409,45243,New Zealand,Mauritius,2014-09-01
201409,12473,Australia,Mauritius,2014-09-01
201409,46325,France,Mauritius,2014-09-01
201409,45243,New Zealand,Mauritius,2014-09-01
201409,6501,South Africa,Mauritius,2014-09-01
201409,2323,Spain,Mauritius,2014-09-01
201409,200632,Australia,Mauritius,2014-09-01
201409,55185,France,Mauritius,2014-09-01
201409,3701,Italy,Mauritius,2014-09-01
201409,9750,South Africa,Mauritius,2014-09-01
201409,108659,France,Mauritius,2014-09-01
201409,48191,South Africa,Mauritius,2014-09-01
201409,25613,Australia,Mauritius,2014-09-01
201409,2991,France,Mauritius,2014-09-01
201409,1142,South Africa,Mauritius,2014-09-01
201409,238717,Australia,Mauritius,2014-09-01
201409,213159,France,Mauritius,2014-09-01
201409,65583,South Africa,Mauritius,2014-09-01
201409,2323,Spain,Mauritius,2014-09-01
201409,8280,Portugal,Mozambique,2014-09-01
201409,552420,South Africa,Mozambique,2014-09-01
201409,5380,United Arab Emirates,Mozambique,2014-09-01
201409,26330,South Africa,Mozambique,2014-09-01
201409,493840,South Africa,Mozambique,2014-09-01
201409,5380,United Arab Emirates,Mozambique,2014-09-01
201409,8280,Portugal,Mozambique,2014-09-01
201409,32250,South Africa,Mozambique,2014-09-01
201409,2765,Australia,New Caledonia,2014-09-01
201507,36871,Argentina,Paraguay,2015-07-01
201507,49844,Brazil,Paraguay,2015-07-01
201507,26610,Argentina,Paraguay,2015-07-01
201507,10261,Argentina,Paraguay,2015-07-01
201507,49844,Brazil,Paraguay,2015-07-01
201409,22584,Australia,New Caledonia,2014-09-01
201409,7941,Belgium,New Caledonia,2014-09-01
201409,542292,France,New Caledonia,2014-09-01
201409,226795,Germany,New Caledonia,2014-09-01
201409,11370,France,New Caledonia,2014-09-01
201409,25387,Germany,New Caledonia,2014-09-01
201409,205705,France,New Caledonia,2014-09-01
201409,201382,Germany,New Caledonia,2014-09-01
201409,46623,New Zealand,New Caledonia,2014-09-01
201409,19819,Australia,New Caledonia,2014-09-01
201409,26,Germany,New Caledonia,2014-09-01
201409,60188,New Zealand,New Caledonia,2014-09-01
201409,344080,New Zealand,New Caledonia,2014-09-01
201409,69382,New Zealand,New Caledonia,2014-09-01
201409,20551,France,New Caledonia,2014-09-01
201409,304665,France,New Caledonia,2014-09-01
201409,7941,Belgium,New Caledonia,2014-09-01
201409,167887,New Zealand,New Caledonia,2014-09-01
201507,41941,France,South Africa,2015-07-01
201507,298,Ireland,South Africa,2015-07-01
201507,43463,Lesotho,South Africa,2015-07-01
201507,1972092,Poland,South Africa,2015-07-01
201507,133893,United Kingdom,South Africa,2015-07-01
201507,298,Ireland,South Africa,2015-07-01
201507,28,Lesotho,South Africa,2015-07-01
201507,1665,United Kingdom,South Africa,2015-07-01
201507,39620,France,South Africa,2015-07-01
201507,43435,Lesotho,South Africa,2015-07-01
201507,1972092,Poland,South Africa,2015-07-01
201507,132228,United Kingdom,South Africa,2015-07-01
201507,2322,France,South Africa,2015-07-01
201409,578583,Indonesia,Philippines,2014-09-01
201409,15793,Ireland,Philippines,2014-09-01
201409,27938,Italy,Philippines,2014-09-01
201409,2106085,New Zealand,Philippines,2014-09-01
201409,16123,Singapore,Philippines,2014-09-01
201409,449309,Thailand,Philippines,2014-09-01
201409,3784,United States of America,Philippines,2014-09-01
201409,98214,Australia,Philippines,2014-09-01
201409,257574,France,Philippines,2014-09-01
201409,94559,New Zealand,Philippines,2014-09-01
201409,49389,Singapore,Philippines,2014-09-01
201409,2784,Switzerland,Philippines,2014-09-01
201409,9051,Argentina,Philippines,2014-09-01
201409,532337,Australia,Philippines,2014-09-01
201409,249960,Brazil,Philippines,2014-09-01
201409,39670,Denmark,Philippines,2014-09-01
201409,417526,France,Philippines,2014-09-01
201409,182352,Germany,Philippines,2014-09-01
201409,578583,Indonesia,Philippines,2014-09-01
201409,15793,Ireland,Philippines,2014-09-01
201409,27938,Italy,Philippines,2014-09-01
201409,2275450,New Zealand,Philippines,2014-09-01
201409,65512,Singapore,Philippines,2014-09-01
201409,2784,Switzerland,Philippines,2014-09-01
201409,449309,Thailand,Philippines,2014-09-01
201409,22202,United States of America,Philippines,2014-09-01
201409,207270,Australia,Philippines,2014-09-01
201409,18986,Denmark,Philippines,2014-09-01
201409,63072,France,Philippines,2014-09-01
201409,74806,New Zealand,Philippines,2014-09-01
201409,18418,United States of America,Philippines,2014-09-01
201409,9051,Argentina,Philippines,2014-09-01
201409,226853,Australia,Philippines,2014-09-01
201409,249960,Brazil,Philippines,2014-09-01
201409,20684,Denmark,Philippines,2014-09-01
201409,96880,France,Philippines,2014-09-01
201409,182352,Germany,Philippines,2014-09-01
201409,22026,Australia,Fiji,2014-09-01
201409,537943,New Zealand,Fiji,2014-09-01
201409,159558,New Zealand,Fiji,2014-09-01
201409,20979,Australia,Fiji,2014-09-01
201409,152,New Zealand,Fiji,2014-09-01
201409,2892,France,Togo,2014-09-01
201409,43389,Australia,Fiji,2014-09-01
201409,698416,New Zealand,Fiji,2014-09-01
201409,384,Australia,Fiji,2014-09-01
201409,763,New Zealand,Fiji,2014-09-01
201409,83243,France,Togo,2014-09-01
201409,15289,France,Togo,2014-09-01
201409,65063,France,Togo,2014-09-01
201409,16097,Indonesia,Indonesia,2014-09-01
201409,1260,Singapore,Indonesia,2014-09-01
201409,64049,Indonesia,Indonesia,2014-09-01
201409,22967,New Zealand,Indonesia,2014-09-01
201409,20352,Australia,Indonesia,2014-09-01
201409,720428,France,Indonesia,2014-09-01
201409,17,Kuwait,Indonesia,2014-09-01
201409,26100,Australia,Indonesia,2014-09-01
201409,7323,Denmark,Indonesia,2014-09-01
201409,198336,New Zealand,Indonesia,2014-09-01
201409,46452,Australia,Indonesia,2014-09-01
201409,7323,Denmark,Indonesia,2014-09-01
201409,720428,France,Indonesia,2014-09-01
201409,80146,Indonesia,Indonesia,2014-09-01
201409,17,Kuwait,Indonesia,2014-09-01
201409,221303,New Zealand,Indonesia,2014-09-01
201409,1260,Singapore,Indonesia,2014-09-01
201507,654723,Germany,Sweden,2015-07-01
201507,226324,Germany,Sweden,2015-07-01
201507,2642674,Denmark,Sweden,2015-07-01
201507,147486,Finland,Sweden,2015-07-01
201507,24718,Netherlands,Sweden,2015-07-01
201507,1071525,Austria,Sweden,2015-07-01
201507,24600,Belgium,Sweden,2015-07-01
201507,976989,Finland,Sweden,2015-07-01
201507,410710,Germany,Sweden,2015-07-01
201507,62087,Netherlands,Sweden,2015-07-01
201507,3163,Slovakia,Sweden,2015-07-01
201507,1071525,Austria,Sweden,2015-07-01
201507,35729,Belgium,Sweden,2015-07-01
201507,1139821,Finland,Sweden,2015-07-01
201507,17806,Latvia,Sweden,2015-07-01
201507,86804,Netherlands,Sweden,2015-07-01
201507,3163,Slovakia,Sweden,2015-07-01
201507,17689,Germany,Sweden,2015-07-01
201507,22258,United Kingdom,Sweden,2015-07-01
201507,406727,Denmark,Sweden,2015-07-01
201507,15346,Finland,Sweden,2015-07-01
201507,17806,Latvia,Sweden,2015-07-01
201507,11129,Belgium,Sweden,2015-07-01
201409,53506,Russian Federation,Kazakhstan,2014-09-01
201409,383040,Belarus,Kazakhstan,2014-09-01
201409,152921,France,Kazakhstan,2014-09-01
201409,1133914,Kyrgyzstan,Kazakhstan,2014-09-01
201409,47239,Poland,Kazakhstan,2014-09-01
201409,2886275,Russian Federation,Kazakhstan,2014-09-01
201409,1344,Russian Federation,Kazakhstan,2014-09-01
201409,383040,Belarus,Kazakhstan,2014-09-01
201409,1133914,Kyrgyzstan,Kazakhstan,2014-09-01
201409,2671184,Russian Federation,Kazakhstan,2014-09-01
201409,160240,Russian Federation,Kazakhstan,2014-09-01
201409,152921,France,Kazakhstan,2014-09-01
201409,47239,Poland,Kazakhstan,2014-09-01
201507,161421,Cyprus,Turkey,2015-07-01
201507,39407,Libya,Turkey,2015-07-01
201507,39407,Libya,Turkey,2015-07-01
201507,161421,Cyprus,Turkey,2015-07-01
201409,80324,Australia,Thailand,2014-09-01
201409,529366,New Zealand,Thailand,2014-09-01
201409,2948,Australia,Thailand,2014-09-01
201409,7832,New Zealand,Thailand,2014-09-01
201409,77376,Australia,Thailand,2014-09-01
201409,521534,New Zealand,Thailand,2014-09-01
201409,111,Germany,Colombia,2014-09-01
201409,5750,United States of America,Colombia,2014-09-01
201409,111,Germany,Colombia,2014-09-01
201409,5750,United States of America,Colombia,2014-09-01
201507,19238,Poland,United Kingdom,2015-07-01
201507,628183,Bosnia Herzegovina,TFYR of Macedonia,2015-07-01
201507,38518,Croatia,TFYR of Macedonia,2015-07-01
201507,3430,Germany,TFYR of Macedonia,2015-07-01
201507,265820,Serbia,TFYR of Macedonia,2015-07-01
201507,913,Slovakia,TFYR of Macedonia,2015-07-01
201507,77036,Slovenia,TFYR of Macedonia,2015-07-01
201507,6471,Bosnia Herzegovina,TFYR of Macedonia,2015-07-01
201507,18883,Croatia,TFYR of Macedonia,2015-07-01
201507,4456,Slovenia,TFYR of Macedonia,2015-07-01
201507,612699,Bosnia Herzegovina,TFYR of Macedonia,2015-07-01
201507,19292,Croatia,TFYR of Macedonia,2015-07-01
201507,263306,Serbia,TFYR of Macedonia,2015-07-01
201507,71118,Slovenia,TFYR of Macedonia,2015-07-01
201507,2926,Germany,TFYR of Macedonia,2015-07-01
201507,913,Slovakia,TFYR of Macedonia,2015-07-01
201507,9012,Bosnia Herzegovina,TFYR of Macedonia,2015-07-01
201507,343,Croatia,TFYR of Macedonia,2015-07-01
201507,504,Germany,TFYR of Macedonia,2015-07-01
201507,2515,Serbia,TFYR of Macedonia,2015-07-01
201507,1461,Slovenia,TFYR of Macedonia,2015-07-01
201409,89260,Mexico,Belize,2014-09-01
201409,20794,Netherlands,Belize,2014-09-01
201409,5959,Peru,Belize,2014-09-01
201409,3459,United States of America,Belize,2014-09-01
201409,89204,Mexico,Belize,2014-09-01
201409,2375,Peru,Belize,2014-09-01
201409,324,United States of America,Belize,2014-09-01
201409,56,Mexico,Belize,2014-09-01
201409,20794,Netherlands,Belize,2014-09-01
201409,3583,Peru,Belize,2014-09-01
201409,3136,United States of America,Belize,2014-09-01
201507,495677,Belgium,United Kingdom,2015-07-01
201507,2670972,Denmark,United Kingdom,2015-07-01
201507,1402704,France,United Kingdom,2015-07-01
201507,938409,Germany,United Kingdom,2015-07-01
201507,394,Hungary,United Kingdom,2015-07-01
201507,7947925,Ireland,United Kingdom,2015-07-01
201507,9969,Italy,United Kingdom,2015-07-01
201507,13440,Lithuania,United Kingdom,2015-07-01
201507,665452,Netherlands,United Kingdom,2015-07-01
201507,792611,Poland,United Kingdom,2015-07-01
201507,10630,Portugal,United Kingdom,2015-07-01
201507,209893,Romania,United Kingdom,2015-07-01
201507,3,Spain,United Kingdom,2015-07-01
201507,90328,Sweden,United Kingdom,2015-07-01
201507,9311,United Arab Emirates,United Kingdom,2015-07-01
201507,103696,Belgium,United Kingdom,2015-07-01
201507,476161,France,United Kingdom,2015-07-01
201507,91597,Germany,United Kingdom,2015-07-01
201507,841933,Ireland,United Kingdom,2015-07-01
201507,8723,Netherlands,United Kingdom,2015-07-01
201507,140866,Belgium,United Kingdom,2015-07-01
201507,3643,Denmark,United Kingdom,2015-07-01
201507,494117,France,United Kingdom,2015-07-01
201507,3538302,Ireland,United Kingdom,2015-07-01
201507,1959,Italy,United Kingdom,2015-07-01
201507,581398,Netherlands,United Kingdom,2015-07-01
201507,355293,Poland,United Kingdom,2015-07-01
201507,979,Portugal,United Kingdom,2015-07-01
201507,90328,Sweden,United Kingdom,2015-07-01
201507,7183,Italy,United Kingdom,2015-07-01
201507,3550348,Ireland,United Kingdom,2015-07-01
201507,4552,Portugal,United Kingdom,2015-07-01
201507,3,Spain,United Kingdom,2015-07-01
201507,184781,Romania,United Kingdom,2015-07-01
201507,251115,Belgium,United Kingdom,2015-07-01
201507,2667329,Denmark,United Kingdom,2015-07-01
201507,308900,France,United Kingdom,2015-07-01
201507,515001,Germany,United Kingdom,2015-07-01
201507,394,Hungary,United Kingdom,2015-07-01
201507,828,Italy,United Kingdom,2015-07-01
201507,13440,Lithuania,United Kingdom,2015-07-01
201507,75331,Netherlands,United Kingdom,2015-07-01
201507,366686,Poland,United Kingdom,2015-07-01
201507,3822,Portugal,United Kingdom,2015-07-01
201507,6932,Romania,United Kingdom,2015-07-01
201507,9311,United Arab Emirates,United Kingdom,2015-07-01
201507,123526,France,United Kingdom,2015-07-01
201507,331811,Germany,United Kingdom,2015-07-01
201507,17341,Ireland,United Kingdom,2015-07-01
201507,51394,Poland,United Kingdom,2015-07-01
201507,1277,Portugal,United Kingdom,2015-07-01
201507,18180,Romania,United Kingdom,2015-07-01
201409,18878,South Africa,Zambia,2014-09-01
201409,4948,South Africa,Zambia,2014-09-01
201409,4616,South Africa,Zambia,2014-09-01
201409,2883,South Africa,Zambia,2014-09-01
201409,6431,South Africa,Zambia,2014-09-01
201409,3608,Belgium,Poland,2014-09-01
201409,10470,Colombia,Aruba,2014-09-01
201409,60313,Netherlands,Aruba,2014-09-01
201409,1680,Trinidad and Tobago,Aruba,2014-09-01
201409,118935,United States of America,Aruba,2014-09-01
201409,7496,Netherlands,Aruba,2014-09-01
201409,1680,Trinidad and Tobago,Aruba,2014-09-01
201409,10470,Colombia,Aruba,2014-09-01
201409,1683,Netherlands,Aruba,2014-09-01
201409,41955,Netherlands,Aruba,2014-09-01
201409,42916,United States of America,Aruba,2014-09-01
201409,9179,Netherlands,Aruba,2014-09-01
201409,76020,United States of America,Aruba,2014-09-01
201409,18273,Austria,Poland,2014-09-01
201409,126116,Belgium,Poland,2014-09-01
201409,945036,Czech Rep.,Poland,2014-09-01
201409,47184,France,Poland,2014-09-01
201409,2156235,Germany,Poland,2014-09-01
201409,29499,Hungary,Poland,2014-09-01
201409,180496,Latvia,Poland,2014-09-01
201409,4522800,Lithuania,Poland,2014-09-01
201409,139538,Netherlands,Poland,2014-09-01
201409,40903,Romania,Poland,2014-09-01
201409,32472,Slovakia,Poland,2014-09-01
201409,10154,United Kingdom,Poland,2014-09-01
201409,1553,Germany,Poland,2014-09-01
201409,973228,Lithuania,Poland,2014-09-01
201409,18273,Austria,Poland,2014-09-01
201409,930620,Czech Rep.,Poland,2014-09-01
201409,22361,France,Poland,2014-09-01
201409,1343267,Germany,Poland,2014-09-01
201409,2251,Hungary,Poland,2014-09-01
201409,2012266,Lithuania,Poland,2014-09-01
201409,130686,Netherlands,Poland,2014-09-01
201409,18747,Slovakia,Poland,2014-09-01
201409,10154,United Kingdom,Poland,2014-09-01
201409,149164,Germany,Poland,2014-09-01
201409,1552,Latvia,Poland,2014-09-01
201409,8852,Netherlands,Poland,2014-09-01
201409,13725,Slovakia,Poland,2014-09-01
201409,122508,Belgium,Poland,2014-09-01
201409,14416,Czech Rep.,Poland,2014-09-01
201409,24823,France,Poland,2014-09-01
201409,662251,Germany,Poland,2014-09-01
201409,27248,Hungary,Poland,2014-09-01
201409,178944,Latvia,Poland,2014-09-01
201409,1537306,Lithuania,Poland,2014-09-01
201409,40903,Romania,Poland,2014-09-01
201409,2135,Argentina,Uruguay,2014-09-01
201409,2135,Argentina,Uruguay,2014-09-01
201409,136380,Australia,Samoa,2014-09-01
201409,235889,New Zealand,Samoa,2014-09-01
201409,1993,United States of America,Samoa,2014-09-01
201409,24685,Australia,Samoa,2014-09-01
201409,113694,New Zealand,Samoa,2014-09-01
201409,509,United States of America,Samoa,2014-09-01
201409,29035,New Zealand,Samoa,2014-09-01
201409,1485,United States of America,Samoa,2014-09-01
201409,111695,Australia,Samoa,2014-09-01
201409,93160,New Zealand,Samoa,2014-09-01
201409,36828,Suriname,Guyana,2014-09-01
201409,18885,Barbados,Guyana,2014-09-01
201409,57762,Trinidad and Tobago,Guyana,2014-09-01
201409,7836,United States of America,Guyana,2014-09-01
201409,18885,Barbados,Guyana,2014-09-01
201409,57762,Trinidad and Tobago,Guyana,2014-09-01
201409,7836,United States of America,Guyana,2014-09-01
201409,36828,Suriname,Guyana,2014-09-01
201409,31456,Singapore,"China, Hong Kong SAR",2014-09-01
201409,1824128,Australia,"China, Hong Kong SAR",2014-09-01
201409,162006,Belgium,"China, Hong Kong SAR",2014-09-01
201409,19414,Canada,"China, Hong Kong SAR",2014-09-01
201409,2017385,China,"China, Hong Kong SAR",2014-09-01
201409,665003,France,"China, Hong Kong SAR",2014-09-01
201409,417203,Germany,"China, Hong Kong SAR",2014-09-01
201409,250241,Indonesia,"China, Hong Kong SAR",2014-09-01
201409,5494,Italy,"China, Hong Kong SAR",2014-09-01
201409,497444,Japan,"China, Hong Kong SAR",2014-09-01
201409,117988,Rep. of Korea,"China, Hong Kong SAR",2014-09-01
201409,202884,Malaysia,"China, Hong Kong SAR",2014-09-01
201409,317340,New Zealand,"China, Hong Kong SAR",2014-09-01
201409,14442,Philippines,"China, Hong Kong SAR",2014-09-01
201409,38951,India,"China, Hong Kong SAR",2014-09-01
201409,31456,Singapore,"China, Hong Kong SAR",2014-09-01
201409,25145,Viet Nam,"China, Hong Kong SAR",2014-09-01
201409,17139,Slovenia,"China, Hong Kong SAR",2014-09-01
201409,25145,Viet Nam,"China, Hong Kong SAR",2014-09-01
201409,152066,United Kingdom,"China, Hong Kong SAR",2014-09-01
201409,599966,France,"China, Hong Kong SAR",2014-09-01
201409,342571,Germany,"China, Hong Kong SAR",2014-09-01
201409,17139,Slovenia,"China, Hong Kong SAR",2014-09-01
201409,84530,United States of America,"China, Hong Kong SAR",2014-09-01
201409,1710619,Australia,"China, Hong Kong SAR",2014-09-01
201409,202884,Malaysia,"China, Hong Kong SAR",2014-09-01
201409,1322680,Thailand,"China, Hong Kong SAR",2014-09-01
201409,402900,United States of America,"China, Hong Kong SAR",2014-09-01
201409,14442,Philippines,"China, Hong Kong SAR",2014-09-01
201409,1322680,Thailand,"China, Hong Kong SAR",2014-09-01
201409,166930,United Kingdom,"China, Hong Kong SAR",2014-09-01
201409,495362,United States of America,"China, Hong Kong SAR",2014-09-01
201409,113510,Australia,"China, Hong Kong SAR",2014-09-01
201409,3208,Japan,"China, Hong Kong SAR",2014-09-01
201409,28415,New Zealand,"China, Hong Kong SAR",2014-09-01
201409,7933,United States of America,"China, Hong Kong SAR",2014-09-01
201409,162006,Belgium,"China, Hong Kong SAR",2014-09-01
201409,19414,Canada,"China, Hong Kong SAR",2014-09-01
201409,2017385,China,"China, Hong Kong SAR",2014-09-01
201409,65037,France,"China, Hong Kong SAR",2014-09-01
201409,74632,Germany,"China, Hong Kong SAR",2014-09-01
201409,250241,Indonesia,"China, Hong Kong SAR",2014-09-01
201409,466937,Japan,"China, Hong Kong SAR",2014-09-01
201409,23030,Rep. of Korea,"China, Hong Kong SAR",2014-09-01
201409,85977,New Zealand,"China, Hong Kong SAR",2014-09-01
201409,38951,India,"China, Hong Kong SAR",2014-09-01
201409,14864,United Kingdom,"China, Hong Kong SAR",2014-09-01
201409,5494,Italy,"China, Hong Kong SAR",2014-09-01
201409,27299,Japan,"China, Hong Kong SAR",2014-09-01
201409,202948,New Zealand,"China, Hong Kong SAR",2014-09-01
201409,94958,Rep. of Korea,"China, Hong Kong SAR",2014-09-01
201409,537860,Australia,Malaysia,2014-09-01
201409,25689,Belgium,Malaysia,2014-09-01
201409,263810,France,Malaysia,2014-09-01
201409,223339,Indonesia,Malaysia,2014-09-01
201409,51475,Rep. of Korea,Malaysia,2014-09-01
201409,46423,Netherlands,Malaysia,2014-09-01
201409,399354,Singapore,Malaysia,2014-09-01
201409,4048,Switzerland,Malaysia,2014-09-01
201409,35368,Thailand,Malaysia,2014-09-01
201409,62351,United Kingdom,Malaysia,2014-09-01
201409,19126,Australia,Malaysia,2014-09-01
201409,3092,France,Malaysia,2014-09-01
201409,22403,Germany,Malaysia,2014-09-01
201409,466299,Australia,Malaysia,2014-09-01
201409,173519,Indonesia,Malaysia,2014-09-01
201409,341710,New Zealand,Malaysia,2014-09-01
201409,13226,United States of America,Malaysia,2014-09-01
201409,101903,France,Malaysia,2014-09-01
201409,42148,Netherlands,Malaysia,2014-09-01
201409,15285,New Zealand,Malaysia,2014-09-01
201409,399354,Singapore,Malaysia,2014-09-01
201409,62351,United Kingdom,Malaysia,2014-09-01
201409,25689,Belgium,Malaysia,2014-09-01
201409,18499,Denmark,Malaysia,2014-09-01
201409,266773,Germany,Malaysia,2014-09-01
201409,4275,Netherlands,Malaysia,2014-09-01
201409,3913,United States of America,Malaysia,2014-09-01
201409,289176,Germany,Malaysia,2014-09-01
201409,1239661,New Zealand,Malaysia,2014-09-01
201409,17139,United States of America,Malaysia,2014-09-01
201409,4048,Switzerland,Malaysia,2014-09-01
201409,49820,Indonesia,Malaysia,2014-09-01
201409,51475,Rep. of Korea,Malaysia,2014-09-01
201409,882666,New Zealand,Malaysia,2014-09-01
201507,17198,Belgium,Austria,2015-07-01
201507,187042,Germany,Austria,2015-07-01
201507,1638,Italy,Austria,2015-07-01
201507,5586,Slovakia,Austria,2015-07-01
201507,1012,United States of America,Austria,2015-07-01
201507,7103,Italy,Austria,2015-07-01
201507,5564,Luxembourg,Austria,2015-07-01
201507,1012,Netherlands,Austria,2015-07-01
201507,8841,Slovakia,Austria,2015-07-01
201507,79622,Switzerland,Austria,2015-07-01
201409,18499,Denmark,Malaysia,2014-09-01
201409,35368,Thailand,Malaysia,2014-09-01
201409,52435,Australia,Malaysia,2014-09-01
201409,158815,France,Malaysia,2014-09-01
201507,5564,Luxembourg,Austria,2015-07-01
201507,25786,Portugal,Austria,2015-07-01
201507,28150,Slovakia,Austria,2015-07-01
201507,118790,Slovenia,Austria,2015-07-01
201507,79622,Switzerland,Austria,2015-07-01
201507,1012,United States of America,Austria,2015-07-01
201507,14856,Belgium,Austria,2015-07-01
